cellosaurus:CVCL_4787	LNCaP C4-2B4	1	6134	
cellosaurus:CVCL_4788	LNCaP C4-2B5	1	6135	
cellosaurus:CVCL_4803	Saka	0	6136	
cellosaurus:CVCL_HA37	Saka-tert	1	6137	
cellosaurus:CVCL_4804	PNT1	0	6138	
cellosaurus:CVCL_2163	PNT1A	1	6139	
cellosaurus:CVCL_W767	PNT1B	1	6140	
cellosaurus:CVCL_4827	267B1	0	6141	
cellosaurus:CVCL_9871	267B1/Ki-ras	1	6142	
cellosaurus:CVCL_4833	CWR-R1	0	6143	
cellosaurus:CVCL_ZC60	CWR-R1-AD1	1	6144	
cellosaurus:CVCL_RA55	CWR-R1-EnzR	1	6145	
cellosaurus:CVCL_LI36	CWR-R1ca	1	6146	
cellosaurus:CVCL_LI37	CWR-R1fb	1	6147	
cellosaurus:CVCL_4834	E006AA	0	6148	
cellosaurus:CVCL_YI81	E006AA ZIC2-/- E5	1	6149	
cellosaurus:CVCL_YI82	E006AA ZIC2-/- G12	1	6150	
cellosaurus:CVCL_X480	E006AA-hT	1	6151	
cellosaurus:CVCL_4837	FU-RPNT-1	0	6152	
cellosaurus:CVCL_4838	FU-RPNT-2	1	6153	
cellosaurus:CVCL_4844	HPV-18-C1	0	6154	
cellosaurus:CVCL_4807	129 Nu 5002-1 Tu	1	6155	
cellosaurus:CVCL_4808	129 Nu 5010-5 Tu	1	6156	
cellosaurus:CVCL_4845	HuG-1	0	6157	
cellosaurus:CVCL_4846	HuG1-N	1	6158	
cellosaurus:CVCL_4847	HuG1-PI	1	6159	
cellosaurus:CVCL_4864	M1929	0	6160	
cellosaurus:CVCL_4865	M2182	1	6161	
cellosaurus:CVCL_4875	P69SV40T	0	6162	
cellosaurus:CVCL_4860	M12 [Human prostate]	1	6163	
cellosaurus:CVCL_4861	M15 [Human prostate]	1	6164	
cellosaurus:CVCL_4864	M1929	1	6165	
cellosaurus:CVCL_4866	M2205	1	6166	
cellosaurus:CVCL_4882	PC-346	0	6167	
cellosaurus:CVCL_4883	PC-346C	1	6168	
cellosaurus:CVCL_4883	PC-346C	0	6169	
cellosaurus:CVCL_RA53	PC346Abi101	1	6170	
cellosaurus:CVCL_IP21	PC346DCC	1	6171	
cellosaurus:CVCL_RA54	PC346Enza	1	6172	
cellosaurus:CVCL_IP22	PC346Flu1	1	6173	
cellosaurus:CVCL_IP23	PC346Flu2	1	6174	
cellosaurus:CVCL_4889	PNT2-C2	0	6175	
cellosaurus:CVCL_IQ33	OnyCap-1	1	6176	
cellosaurus:CVCL_IQ34	OnyCap-23	1	6177	
cellosaurus:CVCL_4890	pRNS-1-1	0	6178	
cellosaurus:CVCL_4891	pRNS-1-1/ras	1	6179	
cellosaurus:CVCL_4899	SCID 5045-4	1	6180	
cellosaurus:CVCL_4897	PK-59	0	6181	
cellosaurus:CVCL_0B32	RPK-59	1	6182	
cellosaurus:CVCL_4903	SUSM-1	0	6183	
cellosaurus:CVCL_VE91	SUSM-1/p53-1	1	6184	
cellosaurus:CVCL_VE92	SUSM-1/p53-6	1	6185	
cellosaurus:CVCL_WH84	SUSM-1/RAS	1	6186	
cellosaurus:CVCL_4912	Tu 167	0	6187	
cellosaurus:CVCL_1Q83	DM12 [Human OCSCC]	1	6188	
cellosaurus:CVCL_1Q84	DM14 [Human OCSCC]	1	6189	
cellosaurus:CVCL_1Q86	JMAR	1	6190	
cellosaurus:CVCL_WI16	JMAR C39	1	6191	
cellosaurus:CVCL_WI17	JMAR C42	1	6192	
cellosaurus:CVCL_WI18	Tu 167 c2	1	6193	
cellosaurus:CVCL_1Q85	Tu167LN1	1	6194	
cellosaurus:CVCL_4923	TALL-103	0	6195	
cellosaurus:CVCL_4805	TALL-103/2	1	6196	
cellosaurus:CVCL_4971	MHCC97	0	6197	
cellosaurus:CVCL_4972	MHCC97-H	1	6198	
cellosaurus:CVCL_4973	MHCC97-L	1	6199	
cellosaurus:CVCL_4972	MHCC97-H	0	6200	
cellosaurus:CVCL_6832	HCCLM3	1	6201	
cellosaurus:CVCL_7680	HCCLM6	1	6202	
cellosaurus:CVCL_VU22	MHCC97-H c-Met shRNA	1	6203	
cellosaurus:CVCL_VU23	MHCC97-H CD44s shRNA	1	6204	
cellosaurus:CVCL_VU24	MHCC97-H Scrm shRNA	1	6205	
cellosaurus:CVCL_4974	SKO-007	0	6206	
cellosaurus:CVCL_4975	SKO-007 clone J3	1	6207	
cellosaurus:CVCL_4976	GIST-T1	0	6208	
cellosaurus:CVCL_QW91	GIST-T1-117	1	6209	
cellosaurus:CVCL_QW82	GIST-T1-R2	1	6210	
cellosaurus:CVCL_QW86	GIST-T1-R8	1	6211	
cellosaurus:CVCL_QW90	GIST-T1-R9	1	6212	
cellosaurus:CVCL_QW89	GIST-T1-RA2	1	6213	
cellosaurus:CVCL_A9M9	GIST-T1/670	1	6214	
cellosaurus:CVCL_A9N0	GIST-T1/816	1	6215	
cellosaurus:CVCL_S983	GIST-T1/829	1	6216	
cellosaurus:CVCL_4988	U-CH1	0	6217	
cellosaurus:CVCL_4990	U-CH1-N	1	6218	
cellosaurus:CVCL_4992	CH1 [Human ovarian carcinoma]	0	6219	
cellosaurus:CVCL_X012	CH1-cisR	1	6220	
cellosaurus:CVCL_Y426	CH1:RD1694	1	6221	
cellosaurus:CVCL_4993	41M	0	6222	
cellosaurus:CVCL_N788	41M-cisR	1	6223	
cellosaurus:CVCL_Y427	41M:RD1694	1	6224	
cellosaurus:CVCL_Y037	41M47	1	6225	
cellosaurus:CVCL_4995	HX/62	0	6226	
cellosaurus:CVCL_0297	HEY	1	6227	
cellosaurus:CVCL_Y036	Hx62-26	1	6228	
cellosaurus:CVCL_4D04	MCF-7/CG-5	0	6229	
cellosaurus:CVCL_4D05	MCF-7/CG-5/Dx	1	6230	
cellosaurus:CVCL_4F14	GM11272	0	6231	
cellosaurus:CVCL_QX47	BMSGDDi-GM11272-J8	1	6232	
cellosaurus:CVCL_WP03	GM27437	1	6233	
cellosaurus:CVCL_YL26	RTT-1155del32 C15	1	6234	
cellosaurus:CVCL_YL32	RTT-1155del32 C18	1	6235	
cellosaurus:CVCL_4F42	GM16548	0	6236	
cellosaurus:CVCL_YL33	RTT-Q244X C3	1	6237	
cellosaurus:CVCL_YL42	RTT-Q244X C4	1	6238	
cellosaurus:CVCL_4F48	GM17880	0	6239	
cellosaurus:CVCL_YL45	RTT-T158M C3	1	6240	
cellosaurus:CVCL_4K02	AG07889	0	6241	
cellosaurus:CVCL_AD15	NYSCF-AD-1019-AG07889-Skin-RV-IPSC1	1	6242	
cellosaurus:CVCL_4K24	AG08125	0	6243	
cellosaurus:CVCL_UL83	BIOMEDi004-A	1	6244	
cellosaurus:CVCL_4K36	AG08243	0	6245	
cellosaurus:CVCL_A9ZR	AG27605	1	6246	
cellosaurus:CVCL_4K38	AG08245	0	6247	
cellosaurus:CVCL_UL85	BIOMEDi006-A	1	6248	
cellosaurus:CVCL_4K41	AG08259	0	6249	
cellosaurus:CVCL_YX72	AG27711	1	6250	
cellosaurus:CVCL_4K53	AG08379	0	6251	
cellosaurus:CVCL_UL80	BIOMEDi001-A	1	6252	
cellosaurus:CVCL_4K58	AG08446	0	6253	
cellosaurus:CVCL_AD16	NYSCF-AD-1021-AG08446-Skin-RV-IPSC1	1	6254	
cellosaurus:CVCL_4K74	AG08525	0	6255	
cellosaurus:CVCL_UL81	BIOMEDi002-A	1	6256	
cellosaurus:CVCL_4K90	AG08543	0	6257	
cellosaurus:CVCL_UL82	BIOMEDi003-A	1	6258	
cellosaurus:CVCL_4M53	AG10984	0	6259	
cellosaurus:CVCL_IJ10	i10984	1	6260	
cellosaurus:CVCL_4M57	AG11001	0	6261	
cellosaurus:CVCL_IJ11	i11001	1	6262	
cellosaurus:CVCL_4M96	SHEE10	0	6263	
cellosaurus:CVCL_4M97	SHEE31	1	6264	
cellosaurus:CVCL_4M97	SHEE31	0	6265	
cellosaurus:CVCL_4M98	SHEE61	1	6266	
cellosaurus:CVCL_4M98	SHEE61	0	6267	
cellosaurus:CVCL_4M99	SHEE61A	1	6268	
cellosaurus:CVCL_4N00	SHEE85	1	6269	
cellosaurus:CVCL_4N00	SHEE85	0	6270	
cellosaurus:CVCL_4N01	SHEE100	1	6271	
cellosaurus:CVCL_4N47	GM06225	0	6272	
cellosaurus:CVCL_IU30	GM26029	1	6273	
cellosaurus:CVCL_4P39	AG07671	0	6274	
cellosaurus:CVCL_AD13	NYSCF-AD-1015-AG07671-Skin-RV-IPSC1	1	6275	
cellosaurus:CVCL_4T39	48BR	0	6276	
cellosaurus:CVCL_WX37	48BRhTERT	1	6277	
cellosaurus:CVCL_4T79	HCN-1	0	6278	
cellosaurus:CVCL_3283	HCN-1A	1	6279	
cellosaurus:CVCL_4T90	iPS-DF6-9	0	6280	
cellosaurus:CVCL_4T91	iPS-DF6-9-12T	1	6281	
cellosaurus:CVCL_K057	iPS-DF6-9-9T.B	1	6282	
cellosaurus:CVCL_4T92	iPS-DF19-9	0	6283	
cellosaurus:CVCL_ZW86	iPS-DF19-9 MYF5-2A-GFP clone 5	1	6284	
cellosaurus:CVCL_K054	iPS-DF19-9-11T.H	1	6285	
cellosaurus:CVCL_K055	iPS-DF19-9-7T	1	6286	
cellosaurus:CVCL_4T95	A2780-DX1	0	6287	
cellosaurus:CVCL_4T96	A2780-DX2	1	6288	
cellosaurus:CVCL_4T96	A2780-DX2	0	6289	
cellosaurus:CVCL_7225	A2780-DX3	1	6290	
cellosaurus:CVCL_4T97	A2780-DX4	0	6291	
cellosaurus:CVCL_4T98	A2780-DX5	1	6292	
cellosaurus:CVCL_4T98	A2780-DX5	0	6293	
cellosaurus:CVCL_4T99	A2780-DX6	1	6294	
cellosaurus:CVCL_4U12	SV-BR-1	0	6295	
cellosaurus:CVCL_4U13	SV-BR-1-GM	1	6296	
cellosaurus:CVCL_4U14	DWFb1-rho0	0	6297	
cellosaurus:CVCL_4U15	AC1 [Human cardiomyocyte]	1	6298	
cellosaurus:CVCL_4U16	AC10	1	6299	
cellosaurus:CVCL_4U17	AC12	1	6300	
cellosaurus:CVCL_4U18	AC16 [Human hybrid]	1	6301	
cellosaurus:CVCL_4U19	RL14	1	6302	
cellosaurus:CVCL_4V09	CEM/VLB55	0	6303	
cellosaurus:CVCL_4V11	CEM/VLB55-8	1	6304	
cellosaurus:CVCL_4V25	293-CD40L	0	6305	
cellosaurus:CVCL_4V26	293-CD40L-sCD40L	1	6306	
cellosaurus:CVCL_4V55	HL/CAFdA20	0	6307	
cellosaurus:CVCL_4V56	HL/CAFdA80	1	6308	
cellosaurus:CVCL_4V80	SOSP-9607	0	6309	
cellosaurus:CVCL_4V81	SOSP-9607/CDDP	1	6310	
cellosaurus:CVCL_4V82	SOSP-9607/F4	1	6311	
cellosaurus:CVCL_4V83	SOSP-9607/F5M2	1	6312	
cellosaurus:CVCL_4V90	RPMI-8226/MR4	0	6313	
cellosaurus:CVCL_0509	RPMI-8226/MR20	1	6314	
cellosaurus:CVCL_4V94	HEK293SF	0	6315	
cellosaurus:CVCL_4V95	HEK293SF-3F6	1	6316	
cellosaurus:CVCL_4V99	HEK293SF-PacLV	1	6317	
cellosaurus:CVCL_4W02	HTori-3	0	6318	
cellosaurus:CVCL_2659	Nthy-ori 3-1	1	6319	
cellosaurus:CVCL_4W54	HuSI-L23	0	6320	
cellosaurus:CVCL_EG62	HuSI-L23-14-5	1	6321	
cellosaurus:CVCL_4W55	HuSI-L23-9-10	1	6322	
cellosaurus:CVCL_4W69	Onda 9R	0	6323	
cellosaurus:CVCL_4W70	Onda 9R-B12	1	6324	
cellosaurus:CVCL_4W84	TYUC-1	0	6325	
cellosaurus:CVCL_JG96	TYUC-1-Luc	1	6326	
cellosaurus:CVCL_4Y29	XP95TO	0	6327	
cellosaurus:CVCL_4Y30	XPET6/1	1	6328	
cellosaurus:CVCL_4Y46	MCF-7/AdrVp	0	6329	
cellosaurus:CVCL_KS20	MCF-7/AdVp3000	1	6330	
cellosaurus:CVCL_4Y63	MCF-7/TMX2	0	6331	
cellosaurus:CVCL_4Y64	MCF-7/TMX2-11	1	6332	
cellosaurus:CVCL_6957	MCF-7/TMX2-28	1	6333	
cellosaurus:CVCL_4Y65	MCF-7 clone 33	0	6334	
cellosaurus:CVCL_4Y63	MCF-7/TMX2	1	6335	
cellosaurus:CVCL_4Z11	M1RW	0	6336	
cellosaurus:CVCL_4Z12	M1RW5	1	6337	
cellosaurus:CVCL_4Z17	UKF-Rhb-1	0	6338	
cellosaurus:CVCL_RQ48	UKF-Rhb-1rCDDP1000	1	6339	
cellosaurus:CVCL_RQ49	UKF-Rhb-1rDOCE10	1	6340	
cellosaurus:CVCL_RT27	UKF-Rhb-1rDOCE20	1	6341	
cellosaurus:CVCL_RQ56	UKF-Rhb-1rDOX10	1	6342	
cellosaurus:CVCL_RT28	UKF-Rhb-1rDOX20	1	6343	
cellosaurus:CVCL_RQ57	UKF-Rhb-1rGEMCI10	1	6344	
cellosaurus:CVCL_RQ58	UKF-Rhb-1rIRINO200	1	6345	
cellosaurus:CVCL_RQ59	UKF-Rhb-1rMEL400	1	6346	
cellosaurus:CVCL_RS17	UKF-Rhb-1rNutlin10muM	1	6347	
cellosaurus:CVCL_RQ60	UKF-Rhb-1rOXALI1000	1	6348	
cellosaurus:CVCL_4Z18	UKF-Rhb-1rVCR10	1	6349	
cellosaurus:CVCL_4Z59	SVK14	0	6350	
cellosaurus:CVCL_YD67	SVK-CR2	1	6351	
cellosaurus:CVCL_YD68	SVK-Neo	1	6352	
cellosaurus:CVCL_5079	SNU-620	0	6353	
cellosaurus:CVCL_L044	SNU-620-5FU	1	6354	
cellosaurus:CVCL_L084	SNU-620-ADR	1	6355	
cellosaurus:CVCL_L045	SNU-620-CIS	1	6356	
cellosaurus:CVCL_L046	SNU-620-DOX	1	6357	
cellosaurus:CVCL_5081	SNU-668	0	6358	
cellosaurus:CVCL_L049	SNU-668-5FU	1	6359	
cellosaurus:CVCL_L050	SNU-668-CIS	1	6360	
cellosaurus:CVCL_L051	SNU-668-DOX	1	6361	
cellosaurus:CVCL_5086	SNU-719	0	6362	
cellosaurus:CVCL_L052	SNU-719-5FU	1	6363	
cellosaurus:CVCL_L053	SNU-719-DOX	1	6364	
cellosaurus:CVCL_5112	SNU-C5	0	6365	
cellosaurus:CVCL_V482	SNU-C5/5FU-R	1	6366	
cellosaurus:CVCL_V483	SNU-C5/IRT-R	1	6367	
cellosaurus:CVCL_V484	SNU-C5/OXT-R	1	6368	
cellosaurus:CVCL_5143	K029	0	6369	
cellosaurus:CVCL_8784	K029AX	1	6370	
cellosaurus:CVCL_5160	NCI-H3122	0	6371	
cellosaurus:CVCL_4Y37	NCI-H3122-CHR-A1	1	6372	
cellosaurus:CVCL_AY53	NCI-H3122-CR1	1	6373	
cellosaurus:CVCL_5161	RHEK-1	0	6374	
cellosaurus:CVCL_5162	RHEK-1/200R	1	6375	
cellosaurus:CVCL_5163	RHEK-1/400R	1	6376	
cellosaurus:CVCL_5164	RHEK-1/600R	1	6377	
cellosaurus:CVCL_5165	RHEK-1/800R	1	6378	
cellosaurus:CVCL_IP79	RHEK-1/ras	1	6379	
cellosaurus:CVCL_5175	VACO 235	0	6380	
cellosaurus:CVCL_5176	VACO 411	1	6381	
cellosaurus:CVCL_5203	UT-7/GM	0	6382	
cellosaurus:CVCL_5204	UT-7/TPO	1	6383	
cellosaurus:CVCL_5209	INA-6	0	6384	
cellosaurus:CVCL_0C40	INA-6.Tu1	1	6385	
cellosaurus:CVCL_5215	PMC42	0	6386	
cellosaurus:CVCL_5216	PMC42-LA	1	6387	
cellosaurus:CVCL_5226	OCI-AML-6	0	6388	
cellosaurus:CVCL_5227	OCI-AML-6.2	1	6389	
cellosaurus:CVCL_5228	OCI-AML-1	0	6390	
cellosaurus:CVCL_5225	OCI-AML-1a	1	6391	
cellosaurus:CVCL_5237	LoVo-92	0	6392	
cellosaurus:CVCL_6A75	Lovo-143X19	1	6393	
cellosaurus:CVCL_6A76	Lovo-143X3	1	6394	
cellosaurus:CVCL_5235	Lovo-175X2	1	6395	
cellosaurus:CVCL_5236	Lovo-273X17	1	6396	
cellosaurus:CVCL_5238	LoVo-li	1	6397	
cellosaurus:CVCL_5328	MaTu	0	6398	
cellosaurus:CVCL_5329	MaTu/Ham	1	6399	
cellosaurus:CVCL_5334	MGC-803	0	6400	
cellosaurus:CVCL_UI41	MGC-803/5FU	1	6401	
cellosaurus:CVCL_UI42	MGC-803/DDP	1	6402	
cellosaurus:CVCL_VG42	MGC-803/PTX	1	6403	
cellosaurus:CVCL_UI43	MGC-803/TA	1	6404	
cellosaurus:CVCL_5341	MyLa 2039	0	6405	
cellosaurus:CVCL_5342	MyLa 2059	1	6406	
cellosaurus:CVCL_5362	SCCKN	0	6407	
cellosaurus:CVCL_0517	SCCTF	1	6408	
cellosaurus:CVCL_5402	VACO 432	0	6409	
cellosaurus:CVCL_LD57	VACO 432 PIK3CA (H1047R/+)	1	6410	
cellosaurus:CVCL_5411	VACO 8	0	6411	
cellosaurus:CVCL_VK10	VACO 8-2	1	6412	
cellosaurus:CVCL_5423	SUM159PT	0	6413	
cellosaurus:CVCL_RA93	SUM159PT shPARG	1	6414	
cellosaurus:CVCL_5425	ANBL-6	0	6415	
cellosaurus:CVCL_QZ43	ANBL-6 BR	1	6416	
cellosaurus:CVCL_5443	Kit225	0	6417	
cellosaurus:CVCL_5445	Kit225/K6	1	6418	
cellosaurus:CVCL_5451	COLO 316	0	6419	
cellosaurus:CVCL_U288	COLO/B	1	6420	
cellosaurus:CVCL_U289	COLO/C	1	6421	
cellosaurus:CVCL_U290	COLO/D	1	6422	
cellosaurus:CVCL_U291	COLO/DDP50	1	6423	
cellosaurus:CVCL_5492	BEL-7402	0	6424	
cellosaurus:CVCL_5493	BEL-7402/5-FU	1	6425	
cellosaurus:CVCL_M184	BEL-7402/5-DFUR	1	6426	
cellosaurus:CVCL_5499	EM-G3	0	6427	
cellosaurus:CVCL_5507	G3S1	1	6428	
cellosaurus:CVCL_5529	HLC-1	0	6429	
cellosaurus:CVCL_4Y14	HLC-1-Luc	1	6430	
cellosaurus:CVCL_5531	INER-51	0	6431	
cellosaurus:CVCL_5622	INER-51/PSC-1	1	6432	
cellosaurus:CVCL_5623	INER-51/VP-1	1	6433	
cellosaurus:CVCL_5533	IOSE-144	0	6434	
cellosaurus:CVCL_5534	IOSE-144RZ	1	6435	
cellosaurus:CVCL_5535	IOSE-29	0	6436	
cellosaurus:CVCL_5536	IOSE-29EC	1	6437	
cellosaurus:CVCL_2G67	T29	1	6438	
cellosaurus:CVCL_5536	IOSE-29EC	0	6439	
cellosaurus:CVCL_5537	IOSE-29EC/T4	1	6440	
cellosaurus:CVCL_5538	IOSE-29EC/T5	1	6441	
cellosaurus:CVCL_5546	IOSE-80	0	6442	
cellosaurus:CVCL_5547	IOSE-80PC	1	6443	
cellosaurus:CVCL_5548	IOSE-80RZ	1	6444	
cellosaurus:CVCL_2G68	T80	1	6445	
cellosaurus:CVCL_5553	MCF-10-2F	0	6446	
cellosaurus:CVCL_3743	MCF-10-2A	1	6447	
cellosaurus:CVCL_5554	MCF-10A-neoT	0	6448	
cellosaurus:CVCL_5555	MCF-10AT	1	6449	
cellosaurus:CVCL_WM98	MCF10AT1k.cl2	1	6450	
cellosaurus:CVCL_5555	MCF-10AT	0	6451	
cellosaurus:CVCL_5552	MCF10DCIS.com	1	6452	
cellosaurus:CVCL_5569	OPCT-1	0	6453	
cellosaurus:CVCL_JQ55	OPCT-1 clone P2B9	1	6454	
cellosaurus:CVCL_JQ56	OPCT-1 clone P4B6	1	6455	
cellosaurus:CVCL_JQ57	OPCT-1 clone P5B3	1	6456	
cellosaurus:CVCL_JQ58	OPCT-1 clone P6D4	1	6457	
cellosaurus:CVCL_5614	ZR-75-B	0	6458	
cellosaurus:CVCL_ZZ26	ZR75B Ad120	1	6459	
cellosaurus:CVCL_ZZ27	ZR75B Ad24	1	6460	
cellosaurus:CVCL_ZZ28	ZR75B Tx10	1	6461	
cellosaurus:CVCL_ZZ29	ZR75B Tx40	1	6462	
cellosaurus:CVCL_ZZ30	ZR75B Vb10	1	6463	
cellosaurus:CVCL_5615	Flow1000	0	6464	
cellosaurus:CVCL_5910	Flow5000	1	6465	
cellosaurus:CVCL_F662	Flow6000	1	6466	
cellosaurus:CVCL_5619	MEL-CLS-1	0	6467	
cellosaurus:CVCL_GZ38	FO1-12	1	6468	
cellosaurus:CVCL_5650	SK-MEL-93 DX-3	0	6469	
cellosaurus:CVCL_LI22	DX3-LT5.1	1	6470	
cellosaurus:CVCL_1D33	DX3-puro/beta6	1	6471	
cellosaurus:CVCL_5674	NALM-36	0	6472	
cellosaurus:CVCL_5675	NALM-36KL	1	6473	
cellosaurus:CVCL_5707	BALM-9	0	6474	
cellosaurus:CVCL_5708	BALM-9K	1	6475	
cellosaurus:CVCL_5709	BALM-9KL	1	6476	
cellosaurus:CVCL_QX21	BALM-9L	1	6477	
cellosaurus:CVCL_5710	BALM-9N	1	6478	
cellosaurus:CVCL_5711	BJAB	0	6479	
cellosaurus:CVCL_8659	BBF	1	6480	
cellosaurus:CVCL_VD92	BJAB GFP-CD20	1	6481	
cellosaurus:CVCL_VD93	BJAB GFP-MS4A4A	1	6482	
cellosaurus:CVCL_VD94	BJAB GFP-MS4A6A	1	6483	
cellosaurus:CVCL_VD95	BJAB GFP-MS4A7	1	6484	
cellosaurus:CVCL_VD96	BJAB GFP-MS4A8B	1	6485	
cellosaurus:CVCL_VE00	BJAB HA-MS4A4A	1	6486	
cellosaurus:CVCL_VE01	BJAB HA-MS4A8B	1	6487	
cellosaurus:CVCL_IZ94	BJAB-K20	1	6488	
cellosaurus:CVCL_9876	BJAB-K3	1	6489	
cellosaurus:CVCL_IZ95	BJAB-K43	1	6490	
cellosaurus:CVCL_9666	BJAB-K5	1	6491	
cellosaurus:CVCL_IZ96	BJAB-K6	1	6492	
cellosaurus:CVCL_IZ97	BJAB-K88	1	6493	
cellosaurus:CVCL_YY30	BJAB-L-YFP	1	6494	
cellosaurus:CVCL_YY31	BJAB-YFP	1	6495	
cellosaurus:CVCL_VC38	BJAB/ADR	1	6496	
cellosaurus:CVCL_8660	BREM	1	6497	
cellosaurus:CVCL_5758	GC-BJAB	1	6498	
cellosaurus:CVCL_1G52	TF228.1.16	1	6499	
cellosaurus:CVCL_5723	CH-157MN	0	6500	
cellosaurus:CVCL_HA68	CH-157MN-LucNeo	1	6501	
cellosaurus:CVCL_5749	FAMPAC	0	6502	
cellosaurus:CVCL_5750	FAMPAC-A	1	6503	
cellosaurus:CVCL_5759	H-MESO-1	0	6504	
cellosaurus:CVCL_5760	H-MESO-1A	1	6505	
cellosaurus:CVCL_5779	IOMM-Lee	0	6506	
cellosaurus:CVCL_HA67	IOMM-Lee-LucNeo	1	6507	
cellosaurus:CVCL_5790	LX-1 [Human HSC]	0	6508	
cellosaurus:CVCL_5792	LX-2	1	6509	
cellosaurus:CVCL_5801	MM.1	0	6510	
cellosaurus:CVCL_EI97	MM.1-144	1	6511	
cellosaurus:CVCL_8794	MM1.R	1	6512	
cellosaurus:CVCL_8793	MM1.R(E)	1	6513	
cellosaurus:CVCL_8792	MM1.S	1	6514	
cellosaurus:CVCL_5892	SF3061	0	6515	
cellosaurus:CVCL_M426	SF3061-hTERT	1	6516	
cellosaurus:CVCL_5893	SF4068	0	6517	
cellosaurus:CVCL_M427	SF4068-E6/E7-hTERT	1	6518	
cellosaurus:CVCL_5894	SF4433	0	6519	
cellosaurus:CVCL_M428	SF4433-E6/E7-hTERT	1	6520	
cellosaurus:CVCL_5940	HT29-18	0	6521	
cellosaurus:CVCL_5941	HT29-18-C1	1	6522	
cellosaurus:CVCL_5942	HT29-18-N2	1	6523	
cellosaurus:CVCL_C766	HT29-18A	1	6524	
cellosaurus:CVCL_5941	HT29-18-C1	0	6525	
cellosaurus:CVCL_0322	HT29 gluc C1	1	6526	
cellosaurus:CVCL_5946	KM12-L4	0	6527	
cellosaurus:CVCL_W220	KM12-L4A	1	6528	
cellosaurus:CVCL_5920	KM12-OxR	1	6529	
cellosaurus:CVCL_AU12	KM12L4/OXR	1	6530	
cellosaurus:CVCL_5951	MMAc	0	6531	
cellosaurus:CVCL_8158	Mash-1	1	6532	
cellosaurus:CVCL_1420	MMAc-SF	1	6533	
cellosaurus:CVCL_5991	JHU-022	0	6534	
cellosaurus:CVCL_5987	JHU-012	1	6535	
cellosaurus:CVCL_5994	KB-ChR-8-5	0	6536	
cellosaurus:CVCL_5997	KB-ChR-8-5-11	1	6537	
cellosaurus:CVCL_5997	KB-ChR-8-5-11	0	6538	
cellosaurus:CVCL_M125	KB-ChR-8-5-11-24	1	6539	
cellosaurus:CVCL_5G13	SVG-A	0	6540	
cellosaurus:CVCL_VP18	SVG-A Msh3-/-	1	6541	
cellosaurus:CVCL_IM78	SVGR2	1	6542	
cellosaurus:CVCL_5G14	SVG	0	6543	
cellosaurus:CVCL_3797	SVG p12	1	6544	
cellosaurus:CVCL_5G13	SVG-A	1	6545	
cellosaurus:CVCL_5F78	SVG-TH	1	6546	
cellosaurus:CVCL_5G31	HTM-2	0	6547	
cellosaurus:CVCL_5G33	GTM-3	1	6548	
cellosaurus:CVCL_5G32	HTM-4	0	6549	
cellosaurus:CVCL_5G34	NTM-5	1	6550	
cellosaurus:CVCL_5G46	CAL-1 [Human plasmacytoid dendritic]	0	6551	
cellosaurus:CVCL_XI46	CAL-1 TLR9 mCherry	1	6552	
cellosaurus:CVCL_5G49	ROSA KIT WT	0	6553	
cellosaurus:CVCL_5G50	ROSA KIT D816V	1	6554	
cellosaurus:CVCL_5G51	ROSA KIT Delta 417-419 insY	1	6555	
cellosaurus:CVCL_5G52	LC5	0	6556	
cellosaurus:CVCL_5G53	LC5-HIV	1	6557	
cellosaurus:CVCL_5G58	ONS-21	0	6558	
cellosaurus:CVCL_5G59	ONS-21-C2	1	6559	
cellosaurus:CVCL_5G77	CHP-382	0	6560	
cellosaurus:CVCL_5G78	CHP-382/JK	1	6561	
cellosaurus:CVCL_5I43	HEK293-Nav 1.3	0	6562	
cellosaurus:CVCL_5I44	NaV 1.3 KIR 2.1	1	6563	
cellosaurus:CVCL_5I46	WG1631	0	6564	
cellosaurus:CVCL_U500	AS iPS del 2-0	1	6565	
cellosaurus:CVCL_U501	AS iPS del 2-3	1	6566	
cellosaurus:CVCL_5I47	WG1534	0	6567	
cellosaurus:CVCL_U523	PWS iPS del 1-1	1	6568	
cellosaurus:CVCL_U524	PWS iPS del 1-2	1	6569	
cellosaurus:CVCL_U525	PWS iPS del 1-3	1	6570	
cellosaurus:CVCL_U526	PWS iPS del 1-4	1	6571	
cellosaurus:CVCL_U527	PWS iPS del 1-5	1	6572	
cellosaurus:CVCL_U528	PWS iPS del 1-6	1	6573	
cellosaurus:CVCL_U529	PWS iPS del 1-7	1	6574	
cellosaurus:CVCL_U530	PWS iPS del 1-8	1	6575	
cellosaurus:CVCL_U531	PWS iPS del 1-9	1	6576	
cellosaurus:CVCL_5I48	PWS-iPSC-1-A	1	6577	
cellosaurus:CVCL_5I49	PWS-iPSC-1-B	1	6578	
cellosaurus:CVCL_5N08	GM05112	0	6579	
cellosaurus:CVCL_5T43	GM25313	1	6580	
cellosaurus:CVCL_5N52	GM06938	0	6581	
cellosaurus:CVCL_UW47	6938-1	1	6582	
cellosaurus:CVCL_5T76	MDA-MB-231/B02	0	6583	
cellosaurus:CVCL_5T77	B02/GFP.2	1	6584	
cellosaurus:CVCL_5T98	RBM1 [Human renal cell carcinoma]	0	6585	
cellosaurus:CVCL_WK99	RBM1-IT4	1	6586	
cellosaurus:CVCL_5U19	GM06047	0	6587	
