cellosaurus:CVCL_1092	BT-549	16
cellosaurus:CVCL_1594	NCI-H838	7
cellosaurus:CVCL_0580	WM35	11
cellosaurus:CVCL_1274	HEC-1	1
cellosaurus:CVCL_0293	HEC-1-A	3
cellosaurus:CVCL_0294	HEC-1-B	3
cellosaurus:CVCL_0623	MDA-MB-436	10
cellosaurus:CVCL_1728	SW780	4
cellosaurus:CVCL_2620	MOR/CPR	1
cellosaurus:CVCL_1720	SW1573	6
cellosaurus:CVCL_9885	STA-NB-10	3
cellosaurus:CVCL_DG49	STA-NB-10/dmin	1
cellosaurus:CVCL_DG50	STA-NB-10/hsr	1
cellosaurus:CVCL_6795	WM239A	3
cellosaurus:CVCL_0555	T84	4
cellosaurus:CVCL_0103	SUP-B15	1
cellosaurus:CVCL_1989	COLO 320	2
cellosaurus:CVCL_0219	COLO 320DM	5
cellosaurus:CVCL_0220	COLO 320HSR	3
cellosaurus:CVCL_F641	COLO 587	1
cellosaurus:CVCL_6008	NPC-TW01	2
cellosaurus:CVCL_0588	ZR-75-1	13
cellosaurus:CVCL_2814	YMB-1	2
cellosaurus:CVCL_0021	U-251MG	9
cellosaurus:CVCL_0535	SNB-19	12
cellosaurus:CVCL_2219	U-373MG ATCC	1
cellosaurus:CVCL_1662	RMG-I	3
cellosaurus:CVCL_2091	KCL-22	1
cellosaurus:CVCL_0455	NCI-H292	2
cellosaurus:CVCL_1071	AML-193	1
cellosaurus:CVCL_0030	HeLa	5
cellosaurus:CVCL_2320	HeLa BU-25	1
cellosaurus:CVCL_1403	Mel JuSo	1
cellosaurus:CVCL_0126	5637	5
cellosaurus:CVCL_6344	5637 subclone 1A6	1
cellosaurus:CVCL_1105	CAL-12T	3
cellosaurus:CVCL_1220	G-361	2
cellosaurus:CVCL_0418	MDA-MB-453	16
cellosaurus:CVCL_0005	NB4	1
cellosaurus:CVCL_1346	KY821	1
cellosaurus:CVCL_2929	HEC-50B	1
cellosaurus:CVCL_3326	Pfeiffer	4
cellosaurus:CVCL_1697	SJSA-1	4
cellosaurus:CVCL_2686	PEO1	5
cellosaurus:CVCL_1714	SUP-T1	2
cellosaurus:CVCL_1045	22Rv1	6
cellosaurus:CVCL_3936	OVCA429	1
